CourseId,CourseName,GPA,NeuId,Plagiarism,Retake,Term,Year
CS 5007,Computer Systems,3.58,348,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.86,349,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.52,349,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.67,349,No,No,FALL,2017
CS 5006,Algorithms,3.62,349,No,No,FALL,2017
CS 5007,Computer Systems,3.43,349,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.7,350,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.42,350,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.33,350,No,No,SPRING,2016
CS 5006,Algorithms,3.62,350,No,No,SPRING,2016
CS 5007,Computer Systems,3.45,350,No,No,SPRING,2016
CS 6140,Machine Learning,3.53,350,No,No,SPRING,2016
CS 5610,Web Development,3.42,350,No,No,SPRING,2016
CS 7280,Special Topics in Database Management,3.4,350,No,No,FALL,2016
CS 5310,Computer Graphics,3.39,350,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.58,351,No,No,SPRING,2014
CS 5002,Discrete and Data Structures,3.61,351,No,No,SPRING,2014
CS 5004,Object-Oriented Design,3.25,351,No,No,FALL,2014
CS 5006,Algorithms,3.34,351,No,No,SPRING,2014
CS 5007,Computer Systems,3.57,351,No,No,FALL,2014
CS 7270,Seminar in Database Systems,3.42,351,No,No,FALL,2014
CS 6710,Wireless Network,3.48,351,No,No,FALL,2014
CS 5335,Robotic Science and Systems,3.39,351,No,No,SPRING,2014
CS 6412,Semantics of Programming Language,3.28,351,No,No,SPRING,2014
CS 5340,Computer/Human Interaction,3.38,351,No,No,SPRING,2014
CS 5001,Intensive Foundations of CS,3.43,352,No,No,SPRING,2015
CS 5002,Discrete and Data Structures,3.7,352,No,No,SPRING,2015
CS 5004,Object-Oriented Design,3.46,352,No,No,SPRING,2015
CS 5006,Algorithms,3.45,352,No,No,FALL,2015
CS 5007,Computer Systems,3.63,352,No,No,FALL,2015
CS 8982,Readings,3.52,352,No,No,SPRING,2015
CS 6760,"Privacy, Security, and Usability",3.54,352,No,No,SPRING,2015
CS 5200,Database Management Systems,3.7,352,No,No,SPRING,2015
CS 5335,Robotic Science and Systems,3.42,352,No,No,FALL,2015
CS 5800,Algorithms,3.64,352,No,No,FALL,2015
CS 7990,Thesis,3.23,352,No,No,SPRING,2015
CS 5001,Intensive Foundations of CS,3.7,353,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.47,353,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.45,353,No,No,FALL,2016
CS 5006,Algorithms,3.6,353,No,No,SPRING,2016
CS 5007,Computer Systems,3.46,353,No,No,SPRING,2016
CS 5700,Fundamentals of Computer Networking,3.22,353,No,No,SPRING,2016
CS 7280,Special Topics in Database Management,3.4,353,No,No,SPRING,2016
CS 6750,Cryptography and Communications Security,3.28,353,No,No,FALL,2016
CS 6412,Semantics of Programming Language,3.47,353,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.42,354,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.36,354,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.41,354,No,No,FALL,2016
CS 5006,Algorithms,3.58,354,No,No,FALL,2016
CS 5007,Computer Systems,3.32,354,No,No,FALL,2016
CS 7140,Advanced Machine Learning,3.49,354,No,No,FALL,2016
CS 6750,Cryptography and Communications Security,3.64,354,No,No,SPRING,2016
CS 6110,Knowledge-Based Systems,3.29,354,No,No,SPRING,2016
CS 6410,Compilers,3.43,354,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.44,355,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.4,355,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.68,355,No,No,SPRING,2017
CS 5006,Algorithms,3.41,355,No,No,SPRING,2017
CS 5007,Computer Systems,3.44,355,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.53,356,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.41,356,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.49,356,No,No,SPRING,2017
CS 5006,Algorithms,3.2,356,No,No,SPRING,2017
CS 5007,Computer Systems,3.44,356,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.76,357,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.35,357,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.51,357,No,No,FALL,2017
CS 5006,Algorithms,3.51,357,No,No,SPRING,2017
CS 5007,Computer Systems,3.47,357,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.44,358,No,No,FALL,2014
CS 5002,Discrete and Data Structures,3.45,358,No,No,SPRING,2014
CS 5004,Object-Oriented Design,3.38,358,No,No,SPRING,2014
CS 5006,Algorithms,3.54,358,No,No,FALL,2014
CS 5007,Computer Systems,3.67,358,No,No,FALL,2014
CS 7380,Special Topics in Graphics/Image Processing,3.41,358,No,No,SPRING,2014
CS 7575,Seminar in Software Engineering,3.61,358,No,No,SPRING,2014
CS 5150,Game Artificial Intelligence,3.46,358,No,No,FALL,2014
CS 6530,Analysis of Software Artifacts,3.49,358,No,No,SPRING,2014
CS 5310,Computer Graphics,3.53,358,No,No,FALL,2014
CS 6520,Methods of Software Development,3.56,358,No,No,FALL,2014
CS 5001,Intensive Foundations of CS,3.29,359,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.48,359,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.44,359,No,No,SPRING,2017
CS 5006,Algorithms,3.62,359,No,No,SPRING,2017
CS 5007,Computer Systems,3.47,359,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.36,360,No,No,FALL,2014
CS 5002,Discrete and Data Structures,3.37,360,No,No,SPRING,2014
CS 5004,Object-Oriented Design,3.48,360,No,No,FALL,2014
CS 5006,Algorithms,3.59,360,No,No,SPRING,2014
CS 5007,Computer Systems,3.69,360,No,No,FALL,2014
CS 5400,Principles of Programming Language,3.45,360,No,No,SPRING,2014
CS 7480,Special Topics in Programming Language,3.34,360,No,No,FALL,2014
CS 5310,Computer Graphics,3.48,360,No,No,SPRING,2014
CS 5320,Digital Image Processing,3.76,360,No,No,SPRING,2014
CS 7580,Special Topics in Software Engineering,3.51,360,No,No,FALL,2014
CS 6760,"Privacy, Security, and Usability",3.44,360,No,No,FALL,2014
CS 6110,Knowledge-Based Systems,3.37,360,No,No,SPRING,2014
CS 5001,Intensive Foundations of CS,3.64,361,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.45,361,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.37,361,No,No,SPRING,2017
CS 5006,Algorithms,3.18,361,No,No,SPRING,2017
CS 5007,Computer Systems,3.58,361,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.39,362,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.49,362,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.44,362,No,No,SPRING,2016
CS 5006,Algorithms,3.53,362,No,No,SPRING,2016
CS 5007,Computer Systems,3.46,362,No,No,FALL,2016
CS 7570,Seminar in Software Development,3.18,362,No,No,SPRING,2016
CS 7680,Special Topics in Computer Systems,3.59,362,No,No,FALL,2016
CS 6240,Large-Scale Parallel Data Processing,3.64,362,No,No,SPRING,2016
CS 7580,Special Topics in Software Engineering,3.52,362,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.4,363,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.57,363,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.54,363,No,No,FALL,2017
CS 5006,Algorithms,3.52,363,No,No,FALL,2017
CS 5007,Computer Systems,3.58,363,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.42,364,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.63,364,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.71,364,No,No,SPRING,2017
CS 5006,Algorithms,3.29,364,No,No,FALL,2017
CS 5007,Computer Systems,3.75,364,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.27,365,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.6,365,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.66,365,No,No,FALL,2016
CS 5006,Algorithms,3.34,365,No,No,SPRING,2016
CS 5007,Computer Systems,3.6,365,No,No,SPRING,2016
CS 7370,Seminar in Graphics/Image Processing,3.45,365,No,No,FALL,2016
CS 7280,Special Topics in Database Management,3.17,365,No,No,SPRING,2016
CS 6520,Methods of Software Development,3.65,365,No,No,FALL,2016
CS 6140,Machine Learning,3.31,365,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.52,366,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.3,366,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.29,366,No,No,FALL,2017
CS 5006,Algorithms,3.6,366,No,No,FALL,2017
CS 5007,Computer Systems,3.62,366,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.35,367,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.43,367,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.52,367,No,No,FALL,2016
CS 5006,Algorithms,3.62,367,No,No,FALL,2016
CS 5007,Computer Systems,3.41,367,No,No,SPRING,2016
CS 6515,Software Development,3.65,367,No,No,SPRING,2016
CS 6535,Engineering Reliable Software,3.49,367,No,No,SPRING,2016
CS 5600,Computer Systems,3.63,367,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.52,368,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.21,368,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.23,368,No,No,FALL,2017
CS 5006,Algorithms,3.73,368,No,No,FALL,2017
CS 5007,Computer Systems,3.46,368,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.6,369,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.57,369,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.5,369,No,No,SPRING,2016
CS 5006,Algorithms,3.36,369,No,No,SPRING,2016
CS 5007,Computer Systems,3.16,369,No,No,SPRING,2016
CS 5770,Software Vulnerabilities and Security,3.63,369,No,No,FALL,2016
CS 7370,Seminar in Graphics/Image Processing,3.3,369,No,No,SPRING,2016
CS 6412,Semantics of Programming Language,3.75,369,No,No,FALL,2016
CS 7775,Seminar in Computer Security,3.72,369,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.29,370,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.52,370,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.67,370,No,No,SPRING,2016
CS 5006,Algorithms,3.3,370,No,No,SPRING,2016
CS 5007,Computer Systems,3.7,370,No,No,FALL,2016
CS 6750,Cryptography and Communications Security,3.45,370,No,No,FALL,2016
CS 7270,Seminar in Database Systems,3.44,370,No,No,FALL,2016
CS 5770,Software Vulnerabilities and Security,3.18,370,No,No,SPRING,2016
CS 5610,Web Development,3.61,370,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.35,371,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.39,371,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.62,371,No,No,SPRING,2017
CS 5006,Algorithms,3.56,371,No,No,FALL,2017
CS 5007,Computer Systems,3.44,371,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.57,372,No,No,FALL,2015
CS 5002,Discrete and Data Structures,3.56,372,No,No,FALL,2015
CS 5004,Object-Oriented Design,3.48,372,No,No,FALL,2015
CS 5006,Algorithms,3.4,372,No,No,FALL,2015
CS 5007,Computer Systems,3.33,372,No,No,SPRING,2015
CS 6200,Information Retrieval,3.53,372,No,No,SPRING,2015
CS 5850,Building Game Engines,3.44,372,No,No,SPRING,2015
CS 5340,Computer/Human Interaction,3.29,372,No,No,SPRING,2015
CS 5770,Software Vulnerabilities and Security,3.61,372,No,No,FALL,2015
CS 6140,Machine Learning,3.34,372,No,No,SPRING,2015
CS 6610,Parallel Computing,3.29,372,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.65,373,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.54,373,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.72,373,No,No,FALL,2016
CS 5006,Algorithms,3.51,373,No,No,SPRING,2016
CS 5007,Computer Systems,3.5,373,No,No,SPRING,2016
CS 7570,Seminar in Software Development,3.46,373,No,No,FALL,2016
CS 5650,High Performance Computing,3.6,373,No,No,FALL,2016
CS 7990,Thesis,3.65,373,No,No,FALL,2016
CS 7770,Seminar in Computer Networks,3.67,373,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.41,374,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.35,374,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.72,374,No,No,FALL,2016
CS 5006,Algorithms,3.55,374,No,No,FALL,2016
CS 5007,Computer Systems,3.23,374,No,No,FALL,2016
CS 6510,Advanced Software Development,3.45,374,No,No,SPRING,2016
CS 6410,Compilers,3.54,374,No,No,SPRING,2016
CS 5700,Fundamentals of Computer Networking,3.38,374,No,No,FALL,2016
CS 6515,Software Development,3.43,374,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.44,375,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.48,375,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.19,375,No,No,FALL,2016
CS 5006,Algorithms,3.61,375,No,No,SPRING,2016
CS 5007,Computer Systems,3.47,375,No,No,SPRING,2016
CS 7370,Seminar in Graphics/Image Processing,3.39,375,No,No,FALL,2016
CS 6540,Foundations of Formal Methods and Software Analysis,3.59,375,No,No,SPRING,2016
CS 6710,Wireless Network,3.54,375,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.54,376,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.45,376,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.37,376,No,No,SPRING,2016
CS 5006,Algorithms,3.68,376,No,No,FALL,2016
CS 5007,Computer Systems,3.67,376,No,No,SPRING,2016
CS 5620,Computer Architecture,3.48,376,No,No,SPRING,2016
CS 7280,Special Topics in Database Management,3.47,376,No,No,FALL,2016
CS 7990,Thesis,3.47,376,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.43,377,No,No,FALL,2015
CS 5002,Discrete and Data Structures,3.46,377,No,No,FALL,2015
CS 5004,Object-Oriented Design,3.7,377,No,No,FALL,2015
CS 5006,Algorithms,3.49,377,No,No,FALL,2015
CS 5007,Computer Systems,3.31,377,No,No,SPRING,2015
CS 5600,Computer Systems,3.65,377,No,No,FALL,2015
CS 6220,Data Mining Techniques,3.25,377,No,No,SPRING,2015
CS 5850,Building Game Engines,3.56,377,No,No,FALL,2015
CS 6710,Wireless Network,3.48,377,No,No,FALL,2015
CS 6412,Semantics of Programming Language,3.38,377,No,No,FALL,2015
CS 5350,Applied Geometric Representation and Computation,3.51,377,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.49,378,No,No,FALL,2015
CS 5002,Discrete and Data Structures,3.44,378,No,No,FALL,2015
CS 5004,Object-Oriented Design,3.34,378,No,No,FALL,2015
CS 5006,Algorithms,3.44,378,No,No,SPRING,2015
CS 5007,Computer Systems,3.77,378,No,No,SPRING,2015
CS 6120,Natural Language Processing,3.45,378,No,No,FALL,2015
CS 5320,Digital Image Processing,3.57,378,No,No,SPRING,2015
CS 7470,Seminar in Programming Languages,3.5,378,No,No,FALL,2015
CS 5600,Computer Systems,3.44,378,No,No,FALL,2015
CS 6350,Empirical Research Methods,3.41,378,No,No,FALL,2015
CS 5400,Principles of Programming Language,3.27,378,No,No,SPRING,2015
CS 5001,Intensive Foundations of CS,3.56,379,No,No,FALL,2014
CS 5002,Discrete and Data Structures,3.59,379,No,No,FALL,2014
CS 5004,Object-Oriented Design,3.48,379,No,No,SPRING,2014
CS 5006,Algorithms,3.28,379,No,No,SPRING,2014
CS 5007,Computer Systems,3.48,379,No,No,SPRING,2014
CS 5620,Computer Architecture,3.44,379,No,No,FALL,2014
CS 6535,Engineering Reliable Software,3.75,379,No,No,FALL,2014
CS 6650,Building Scalable Distributed Systems,3.53,379,No,No,FALL,2014
CS 5520,Mobile Application Development,3.49,379,No,No,SPRING,2014
CS 5600,Computer Systems,3.42,379,No,No,SPRING,2014
CS 8674,Master’s Project,3.8,379,No,No,FALL,2014
CS 7370,Seminar in Graphics/Image Processing,3.43,379,No,No,FALL,2014
CS 5001,Intensive Foundations of CS,3.38,380,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.69,380,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.5,380,No,No,FALL,2017
CS 5006,Algorithms,3.49,380,No,No,SPRING,2017
CS 5007,Computer Systems,3.67,380,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.5,381,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.26,381,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.55,381,No,No,FALL,2016
CS 5006,Algorithms,3.49,381,No,No,SPRING,2016
CS 5007,Computer Systems,3.51,381,No,No,SPRING,2016
CS 7990,Thesis,3.66,381,No,No,SPRING,2016
CS 5800,Algorithms,3.57,381,No,No,SPRING,2016
CS 5700,Fundamentals of Computer Networking,3.5,381,No,No,SPRING,2016
CS 5320,Digital Image Processing,3.13,381,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.48,382,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.73,382,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.23,382,No,No,FALL,2017
CS 5006,Algorithms,3.51,382,No,No,SPRING,2017
CS 5007,Computer Systems,3.59,382,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.7,383,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.69,383,No,No,FALL,2016
CS 5004,Object-Oriented Design,3.27,383,No,No,FALL,2016
CS 5006,Algorithms,3.4,383,No,No,FALL,2016
CS 5007,Computer Systems,3.71,383,No,No,SPRING,2016
CS 5330,Pattern Recognition and Computer Vision,3.31,383,No,No,SPRING,2016
CS 5520,Mobile Application Development,3.38,383,No,No,SPRING,2016
CS 7670,Seminar in Computer Systems,3.56,383,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.68,384,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.58,384,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.53,384,No,No,FALL,2016
CS 5006,Algorithms,3.58,384,No,No,SPRING,2016
CS 5007,Computer Systems,3.58,384,No,No,SPRING,2016
CS 6710,Wireless Network,3.51,384,No,No,FALL,2016
CS 7775,Seminar in Computer Security,3.41,384,No,No,SPRING,2016
CS 5330,Pattern Recognition and Computer Vision,3.29,384,No,No,FALL,2016
CS 7170,Seminar in Artificial Intelligence,3.65,384,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.68,385,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.39,385,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.72,385,No,No,SPRING,2017
CS 5006,Algorithms,3.62,385,No,No,SPRING,2017
CS 5007,Computer Systems,3.4,385,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.64,386,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.47,386,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.29,386,No,No,FALL,2017
CS 5006,Algorithms,3.82,386,No,No,FALL,2017
CS 5007,Computer Systems,3.57,386,No,No,SPRING,2017
CS 5001,Intensive Foundations of CS,3.29,387,No,No,SPRING,2015
CS 5002,Discrete and Data Structures,3.68,387,No,No,FALL,2015
CS 5004,Object-Oriented Design,3.47,387,No,No,SPRING,2015
CS 5006,Algorithms,3.51,387,No,No,SPRING,2015
CS 5007,Computer Systems,3.62,387,No,No,SPRING,2015
CS 8982,Readings,3.63,387,No,No,SPRING,2015
CS 5610,Web Development,3.45,387,No,No,FALL,2015
CS 7775,Seminar in Computer Security,3.75,387,No,No,FALL,2015
CS 5800,Algorithms,3.43,387,No,No,SPRING,2015
CS 6120,Natural Language Processing,3.66,387,No,No,SPRING,2015
CS 7990,Thesis,3.39,387,No,No,FALL,2015
CS 5310,Computer Graphics,3.49,387,No,No,FALL,2015
CS 5001,Intensive Foundations of CS,3.57,388,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.51,388,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.47,388,No,No,FALL,2016
CS 5006,Algorithms,3.58,388,No,No,SPRING,2016
CS 5007,Computer Systems,3.64,388,No,No,SPRING,2016
CS 7480,Special Topics in Programming Language,3.32,388,No,No,FALL,2016
CS 7680,Special Topics in Computer Systems,3.6,388,No,No,SPRING,2016
CS 8674,Master’s Project,3.48,388,No,No,SPRING,2016
CS 5850,Building Game Engines,3.76,388,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.12,389,No,No,SPRING,2016
CS 5002,Discrete and Data Structures,3.62,389,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.46,389,No,No,FALL,2016
CS 5006,Algorithms,3.46,389,No,No,SPRING,2016
CS 5007,Computer Systems,3.6,389,No,No,FALL,2016
CS 5310,Computer Graphics,3.44,389,No,No,SPRING,2016
CS 6510,Advanced Software Development,3.84,389,No,No,FALL,2016
CS 5200,Database Management Systems,3.2,389,No,No,FALL,2016
CS 7775,Seminar in Computer Security,3.49,389,No,No,SPRING,2016
CS 5001,Intensive Foundations of CS,3.63,390,No,No,SPRING,2017
CS 5002,Discrete and Data Structures,3.8,390,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.52,390,No,No,FALL,2017
CS 5006,Algorithms,3.46,390,No,No,FALL,2017
CS 5007,Computer Systems,3.53,390,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.41,391,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.29,391,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.82,391,No,No,SPRING,2017
CS 5006,Algorithms,3.45,391,No,No,SPRING,2017
CS 5007,Computer Systems,3.47,391,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.34,392,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.33,392,No,No,SPRING,2017
CS 5004,Object-Oriented Design,3.23,392,No,No,SPRING,2017
CS 5006,Algorithms,3.6,392,No,No,FALL,2017
CS 5007,Computer Systems,3.49,392,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.5,393,No,No,FALL,2017
CS 5002,Discrete and Data Structures,3.36,393,No,No,FALL,2017
CS 5004,Object-Oriented Design,3.29,393,No,No,SPRING,2017
CS 5006,Algorithms,3.68,393,No,No,SPRING,2017
CS 5007,Computer Systems,3.25,393,No,No,FALL,2017
CS 5001,Intensive Foundations of CS,3.42,394,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.48,394,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.55,394,No,No,SPRING,2016
CS 5006,Algorithms,3.52,394,No,No,SPRING,2016
CS 5007,Computer Systems,3.23,394,No,No,FALL,2016
CS 6350,Empirical Research Methods,3.55,394,No,No,SPRING,2016
CS 5330,Pattern Recognition and Computer Vision,3.44,394,No,No,SPRING,2016
CS 5400,Principles of Programming Language,3.16,394,No,No,SPRING,2016
CS 5650,High Performance Computing,3.47,394,No,No,FALL,2016
CS 5001,Intensive Foundations of CS,3.46,395,No,No,FALL,2016
CS 5002,Discrete and Data Structures,3.6,395,No,No,SPRING,2016
CS 5004,Object-Oriented Design,3.79,395,No,No,SPRING,2016
